[2023-02-20T03:24:32.894708+01:00] Akmalmp\BelajarPhpMvc\HandlerTest.DEBUG: This is debug [] []
[2023-02-20T06:40:45.290804+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1686 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.290879+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1687 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.290954+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1688 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291029+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1689 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291105+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1690 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291183+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1691 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291263+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1692 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291341+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1693 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291417+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1694 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291494+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1695 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291573+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1696 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291649+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1697 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291725+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1698 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291801+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1699 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291878+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1700 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.291957+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1701 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292033+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1702 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292109+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1703 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292186+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1704 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292263+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1705 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292338+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1706 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292414+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1707 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292491+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1708 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292568+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1709 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292647+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1710 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292726+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1711 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292804+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1712 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292882+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1713 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.292959+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1714 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293034+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1715 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293109+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1716 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293187+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1717 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293265+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1718 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293341+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1719 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293416+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1720 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293491+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1721 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293565+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1722 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293641+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1723 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293717+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1724 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293794+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1725 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293871+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1726 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.293948+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1727 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294024+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1728 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294104+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1729 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294183+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1730 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294259+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1731 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294335+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1732 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294411+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1733 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294487+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1734 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294562+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1735 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294638+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1736 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294713+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1737 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294789+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1738 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294864+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1739 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.294941+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1740 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.295018+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1741 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.295094+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1742 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.295170+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1743 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.295246+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1744 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.295322+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1745 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.295401+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1746 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.295557+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1747 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.295763+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1748 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.295982+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1749 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296145+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1750 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296228+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1751 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296305+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1752 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296381+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1753 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296457+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1754 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296531+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1755 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296606+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1756 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296682+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1757 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296757+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1758 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296836+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1759 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296913+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1760 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.296988+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1761 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297064+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1762 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297140+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1763 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297214+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1764 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297365+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1765 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297448+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1766 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297525+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1767 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297600+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1768 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297675+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1769 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297750+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1770 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297825+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1771 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297899+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1772 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.297975+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1773 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.298051+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1774 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.298163+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1775 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.298382+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1776 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.298528+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1777 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.298611+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1778 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.298689+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1779 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.298766+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1780 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.298842+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1781 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.298948+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-1782 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
